,Subject,manipulation,Manipulation,Stimulation,Session,VisualF,Response,StartTime
48,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,258.15792390005663
49,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,265.2589305000147
50,S4,UR,Attended Visual Field,Sham,Pre,Right,0,270.9512425999856
51,S4,UR,Ignored Visual Field,Sham,Pre,Left,0,275.9154815000948
52,S4,UR,Attended Visual Field,Sham,Pre,Right,1,280.96311430004425
53,S4,UR,Attended Visual Field,Sham,Pre,Right,0,285.97687160002533
54,S4,UR,Ignored Visual Field,Sham,Pre,Left,0,290.8248578000348
55,S4,UR,Attended Visual Field,Sham,Pre,Right,1,296.4550078000175
56,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,304.4010066000046
57,S4,UR,Attended Visual Field,Sham,Pre,Right,1,309.4983113000635
58,S4,UR,Attended Visual Field,Sham,Pre,Right,1,314.7122234000126
59,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,319.9598649000982
60,S4,UR,Attended Visual Field,Sham,Pre,Right,1,325.2070376999909
61,S4,UR,Attended Visual Field,Sham,Pre,Right,1,330.35442129999865
62,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,335.485018700012
63,S4,UR,Attended Visual Field,Sham,Pre,Right,1,340.8160149999894
64,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,345.9465091000311
65,S4,UR,Attended Visual Field,Sham,Pre,Right,1,350.8446915000677
66,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,355.8262324000243
67,S4,UR,Ignored Visual Field,Sham,Pre,Left,0,361.0887476000935
68,S4,UR,Attended Visual Field,Sham,Pre,Right,1,367.3188478000229
69,S4,UR,Attended Visual Field,Sham,Pre,Right,0,375.46454499999527
70,S4,UR,Attended Visual Field,Sham,Pre,Right,1,380.66214520006906
71,S4,UR,Ignored Visual Field,Sham,Pre,Left,0,385.7758862000192
72,S4,UR,Attended Visual Field,Sham,Pre,Right,1,391.5781596000306
73,S4,UR,Ignored Visual Field,Sham,Pre,Left,0,396.7870357000502
74,S4,UR,Attended Visual Field,Sham,Pre,Right,0,401.8683198000072
75,S4,UR,Attended Visual Field,Sham,Pre,Right,0,407.0153222000226
76,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,412.1128336000256
77,S4,UR,Attended Visual Field,Sham,Pre,Right,1,417.3931920999894
78,S4,UR,Attended Visual Field,Sham,Pre,Right,1,422.590855400078
79,S4,UR,Attended Visual Field,Sham,Pre,Right,1,427.8881074000383
80,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,433.751770800096
81,S4,UR,Attended Visual Field,Sham,Pre,Right,1,438.6325169000775
82,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,443.9298342000693
83,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,449.1937780000735
84,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,454.4078898000298
85,S4,UR,Ignored Visual Field,Sham,Pre,Left,0,459.7051293000113
86,S4,UR,Attended Visual Field,Sham,Pre,Right,1,465.08603410003707
87,S4,UR,Attended Visual Field,Sham,Pre,Right,1,470.63323700008914
88,S4,UR,Ignored Visual Field,Sham,Pre,Left,0,477.3668542000232
89,S4,UR,Attended Visual Field,Sham,Pre,Right,1,482.56018040003255
90,S4,UR,Attended Visual Field,Sham,Pre,Right,1,487.9239234999986
91,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,493.2714543000329
92,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,498.5684724000748
93,S4,UR,Ignored Visual Field,Sham,Pre,Left,0,505.0318314000033
94,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,510.96203930000775
95,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,516.3929276000708
96,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,522.2729951000074
97,S4,UR,Attended Visual Field,Sham,Pre,Right,0,527.5869670000393
98,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,532.7678473000415
99,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,537.9320944000501
100,S4,UR,Attended Visual Field,Sham,Pre,Right,0,547.2938350000186
101,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,552.441773800063
102,S4,UR,Attended Visual Field,Sham,Pre,Right,1,560.5701365000568
103,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,565.768037000089
104,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,571.1150589000899
105,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,576.3788292000536
106,S4,UR,Attended Visual Field,Sham,Pre,Right,1,581.6093385000713
107,S4,UR,Ignored Visual Field,Sham,Pre,Left,1,586.6899626000086
108,S4,UR,Ignored Visual Field,Sham,Pre,Left,0,592.004156100098
109,S4,UR,Attended Visual Field,Sham,Pre,Right,1,597.3345281000948
0,S5,UR,Attended Visual Field,Sham,Pre,Right,0,1.4999997802078724e-05
1,S5,UR,Attended Visual Field,Sham,Pre,Right,1,5.702074000029825
2,S5,UR,Attended Visual Field,Sham,Pre,Right,1,11.19949909998104
3,S5,UR,Attended Visual Field,Sham,Pre,Right,1,16.6963425000431
4,S5,UR,Attended Visual Field,Sham,Pre,Right,1,22.0269985999912
5,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,27.759812899981625
6,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,33.337860199972056
7,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,38.65229620004538
8,S5,UR,Attended Visual Field,Sham,Pre,Right,1,43.88291090005077
9,S5,UR,Attended Visual Field,Sham,Pre,Right,1,51.14994520007167
10,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,56.442752700066194
11,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,67.7206280999817
12,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,73.45080880005844
13,S5,UR,Attended Visual Field,Sham,Pre,Right,1,78.88134089997038
14,S5,UR,Attended Visual Field,Sham,Pre,Right,0,84.41185779997613
15,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,90.25914089998696
16,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,95.68986489996314
17,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,101.63708390004469
18,S5,UR,Attended Visual Field,Sham,Pre,Right,0,107.0338564000558
19,S5,UR,Attended Visual Field,Sham,Pre,Right,1,113.62359620002098
20,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,119.69418920006136
21,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,125.09127640002409
22,S5,UR,Ignored Visual Field,Sham,Pre,Left,0,130.40526420006063
23,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,135.7522843000479
24,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,141.1495262000244
25,S5,UR,Attended Visual Field,Sham,Pre,Right,0,146.3804035000503
26,S5,UR,Attended Visual Field,Sham,Pre,Right,0,151.74472339998465
27,S5,UR,Attended Visual Field,Sham,Pre,Right,1,157.34151940001175
28,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,162.7888113000663
29,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,168.136115900008
30,S5,UR,Attended Visual Field,Sham,Pre,Right,1,173.41656519996468
31,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,178.94722750002984
32,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,184.5943272999721
33,S5,UR,Attended Visual Field,Sham,Pre,Right,0,190.35785270005
34,S5,UR,Attended Visual Field,Sham,Pre,Right,1,195.8551932000555
35,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,201.31874759995844
36,S5,UR,Attended Visual Field,Sham,Pre,Right,0,206.86600729997733
37,S5,UR,Attended Visual Field,Sham,Pre,Right,1,212.44665769999847
38,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,218.26054040004965
39,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,223.67436040006575
40,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,232.21951259998605
41,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,237.7836507000029
42,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,243.01419430004896
43,S5,UR,Attended Visual Field,Sham,Pre,Right,1,248.31262169999536
44,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,253.72550850000695
45,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,259.30637450004
46,S5,UR,Attended Visual Field,Sham,Pre,Right,0,264.5899867999833
47,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,272.30351790005807
48,S5,UR,Attended Visual Field,Sham,Pre,Right,1,277.59742740006186
49,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,284.56447890005074
50,S5,UR,Attended Visual Field,Sham,Pre,Right,1,290.10683860001154
51,S5,UR,Attended Visual Field,Sham,Pre,Right,1,295.3377550999867
52,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,300.6682031999808
53,S5,UR,Ignored Visual Field,Sham,Pre,Left,0,306.6320452999789
54,S5,UR,Attended Visual Field,Sham,Pre,Right,1,312.24579950002953
55,S5,UR,Attended Visual Field,Sham,Pre,Right,1,317.7762498999946
56,S5,UR,Attended Visual Field,Sham,Pre,Right,1,323.04012909997255
57,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,328.62073059997056
58,S5,UR,Attended Visual Field,Sham,Pre,Right,0,334.2676070999587
59,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,342.9966065000044
60,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,349.9306775999721
61,S5,UR,Attended Visual Field,Sham,Pre,Right,1,355.3235318000661
62,S5,UR,Attended Visual Field,Sham,Pre,Right,0,360.5712958000368
63,S5,UR,Attended Visual Field,Sham,Pre,Right,0,366.08509030006826
64,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,371.515367200016
65,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,376.72926419996656
66,S5,UR,Attended Visual Field,Sham,Pre,Right,0,381.9933919999749
67,S5,UR,Attended Visual Field,Sham,Pre,Right,1,387.39033670001663
68,S5,UR,Attended Visual Field,Sham,Pre,Right,0,392.7377553000115
69,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,398.20192470005713
70,S5,UR,Attended Visual Field,Sham,Pre,Right,1,403.51559039996937
71,S5,UR,Attended Visual Field,Sham,Pre,Right,1,409.2460835999809
72,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,414.5102624000283
73,S5,UR,Ignored Visual Field,Sham,Pre,Left,0,421.37727020005696
74,S5,UR,Attended Visual Field,Sham,Pre,Right,0,426.6705424999818
75,S5,UR,Attended Visual Field,Sham,Pre,Right,1,431.9513259000378
76,S5,UR,Attended Visual Field,Sham,Pre,Right,1,437.3485714000417
77,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,442.6458847000031
78,S5,UR,Attended Visual Field,Sham,Pre,Right,0,447.892937000026
79,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,453.1943965000101
80,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,458.4041012000525
81,S5,UR,Attended Visual Field,Sham,Pre,Right,1,463.9347138999729
82,S5,UR,Attended Visual Field,Sham,Pre,Right,1,471.151827899972
83,S5,UR,Attended Visual Field,Sham,Pre,Right,1,476.4449986000545
84,S5,UR,Attended Visual Field,Sham,Pre,Right,1,481.7924075999763
85,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,487.1395366999786
86,S5,UR,Attended Visual Field,Sham,Pre,Right,1,492.63673669996206
87,S5,UR,Attended Visual Field,Sham,Pre,Right,1,498.0340474999976
88,S5,UR,Attended Visual Field,Sham,Pre,Right,1,503.5982388000703
89,S5,UR,Attended Visual Field,Sham,Pre,Right,1,509.02845950005576
90,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,514.5424152000342
91,S5,UR,Attended Visual Field,Sham,Pre,Right,1,519.8561050000135
92,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,525.1868739000056
93,S5,UR,Attended Visual Field,Sham,Pre,Right,0,530.4341562000336
94,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,535.8150008000666
95,S5,UR,Ignored Visual Field,Sham,Pre,Left,0,543.5942980999826
96,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,548.9082529000007
97,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,556.2601584000513
98,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,563.4052146000322
99,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,568.7150945999892
100,S5,UR,Attended Visual Field,Sham,Pre,Right,1,573.9630907999817
101,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,579.576050600037
102,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,584.8231442000251
103,S5,UR,Ignored Visual Field,Sham,Pre,Left,1,590.0705903000198
104,S5,UR,Attended Visual Field,Sham,Pre,Right,0,595.2511583999731
0,S6,UL,Attended Visual Field,Sham,Pre,Left,1,2.4399982066825032e-05
1,S6,UL,Attended Visual Field,Sham,Pre,Left,1,5.190267099998891
2,S6,UL,Attended Visual Field,Sham,Pre,Left,0,10.738138799992155
3,S6,UL,Attended Visual Field,Sham,Pre,Left,1,16.08458110000356
4,S6,UL,Attended Visual Field,Sham,Pre,Left,1,23.021501999988686
5,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,28.328675500000827
6,S6,UL,Attended Visual Field,Sham,Pre,Left,1,33.59307569998782
7,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,38.85673830000451
8,S6,UL,Attended Visual Field,Sham,Pre,Left,0,44.15355190000264
9,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,51.3925326000026
10,S6,UL,Attended Visual Field,Sham,Pre,Left,0,56.5311001999944
11,S6,UL,Attended Visual Field,Sham,Pre,Left,1,62.07833620000747
12,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,67.70947470000829
13,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,73.03952120000031
14,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,78.27113499998813
15,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,83.48482630000217
16,S6,UL,Attended Visual Field,Sham,Pre,Left,0,88.86597680000705
17,S6,UL,Attended Visual Field,Sham,Pre,Left,1,94.27903390000574
18,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,99.37671859998954
19,S6,UL,Attended Visual Field,Sham,Pre,Left,1,104.4908715999918
20,S6,UL,Attended Visual Field,Sham,Pre,Left,0,111.93564320000588
21,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,117.28370259999063
22,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,122.36412849999031
23,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,131.16004099999554
24,S6,UL,Attended Visual Field,Sham,Pre,Left,0,136.22411069998634
25,S6,UL,Attended Visual Field,Sham,Pre,Left,1,141.2543206999835
26,S6,UL,Attended Visual Field,Sham,Pre,Left,1,146.4351214999915
27,S6,UL,Attended Visual Field,Sham,Pre,Left,1,151.5844633000088
28,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,156.66450419998728
29,S6,UL,Attended Visual Field,Sham,Pre,Left,1,161.89531170000555
30,S6,UL,Attended Visual Field,Sham,Pre,Left,1,167.80771470000036
31,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,173.22199869999895
32,S6,UL,Attended Visual Field,Sham,Pre,Left,0,178.25172919998295
33,S6,UL,Attended Visual Field,Sham,Pre,Left,1,183.6818987999868
34,S6,UL,Attended Visual Field,Sham,Pre,Left,0,188.76313249999657
35,S6,UL,Attended Visual Field,Sham,Pre,Left,1,193.9774270000053
36,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,199.42423489998328
37,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,204.8725878999976
38,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,210.05283229998892
39,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,215.49904150000657
40,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,220.8313774999988
41,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,226.22769410000183
42,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,231.2581571000046
43,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,236.7387868000078
44,S6,UL,Attended Visual Field,Sham,Pre,Left,0,241.83671639999372
45,S6,UL,Attended Visual Field,Sham,Pre,Left,0,247.46685719999368
46,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,253.2312202999892
47,S6,UL,Attended Visual Field,Sham,Pre,Left,1,258.39551329999813
48,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,263.4090087999939
49,S6,UL,Attended Visual Field,Sham,Pre,Left,1,269.0411749999912
50,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,274.25306009998894
51,S6,UL,Attended Visual Field,Sham,Pre,Left,0,279.3332358000044
52,S6,UL,Attended Visual Field,Sham,Pre,Left,1,284.51397420000285
53,S6,UL,Attended Visual Field,Sham,Pre,Left,1,289.67783259999123
54,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,294.8257168999989
55,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,300.45570249998127
56,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,306.0362581000081
57,S6,UL,Attended Visual Field,Sham,Pre,Left,1,311.3340735999809
58,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,316.63077210000483
59,S6,UL,Attended Visual Field,Sham,Pre,Left,0,321.77867319999496
60,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,327.4088308000064
61,S6,UL,Attended Visual Field,Sham,Pre,Left,1,332.772848099994
62,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,338.1373336999968
63,S6,UL,Attended Visual Field,Sham,Pre,Left,0,343.5169218000083
64,S6,UL,Attended Visual Field,Sham,Pre,Left,0,348.7645802999905
65,S6,UL,Attended Visual Field,Sham,Pre,Left,1,354.1447912000003
66,S6,UL,Attended Visual Field,Sham,Pre,Left,1,359.7262168999878
67,S6,UL,Attended Visual Field,Sham,Pre,Left,0,367.3711372999824
68,S6,UL,Attended Visual Field,Sham,Pre,Left,0,372.4689822999935
69,S6,UL,Attended Visual Field,Sham,Pre,Left,1,377.7338497999881
70,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,382.86404690000927
71,S6,UL,Attended Visual Field,Sham,Pre,Left,0,389.0451947999827
72,S6,UL,Attended Visual Field,Sham,Pre,Left,0,394.4574053999968
73,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,399.7894524000003
74,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,405.2350868000067
75,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,410.5320774999855
76,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,416.01440699998057
77,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,421.6111420000088
78,S6,UL,Attended Visual Field,Sham,Pre,Left,0,426.8575586999941
79,S6,UL,Attended Visual Field,Sham,Pre,Left,0,432.50600490000215
80,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,438.1528121999872
81,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,443.5993540000054
82,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,448.76318019998143
83,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,453.96030299999984
84,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,459.2417498999857
85,S6,UL,Attended Visual Field,Sham,Pre,Left,0,464.4060274999938
86,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,469.5024751999881
87,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,476.8398188999854
88,S6,UL,Attended Visual Field,Sham,Pre,Left,0,483.8864447000087
89,S6,UL,Attended Visual Field,Sham,Pre,Left,1,489.04353880000417
90,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,494.3897129999823
91,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,499.8537317999872
92,S6,UL,Attended Visual Field,Sham,Pre,Left,0,505.11816250000265
93,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,510.4654801999859
94,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,516.0628897999995
95,S6,UL,Attended Visual Field,Sham,Pre,Left,0,521.2600401999953
96,S6,UL,Attended Visual Field,Sham,Pre,Left,1,527.1748441999953
97,S6,UL,Attended Visual Field,Sham,Pre,Left,0,532.8038988999906
98,S6,UL,Attended Visual Field,Sham,Pre,Left,0,538.0180555999978
99,S6,UL,Ignored Visual Field,Sham,Pre,Right,0,543.2000945000036
100,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,549.8863557000004
101,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,555.3591340999992
102,S6,UL,Attended Visual Field,Sham,Pre,Left,0,561.7717243999941
103,S6,UL,Attended Visual Field,Sham,Pre,Left,0,567.5684976000048
104,S6,UL,Ignored Visual Field,Sham,Pre,Right,1,572.8498747999838
105,S6,UL,Attended Visual Field,Sham,Pre,Left,1,578.3137934999831
106,S6,UL,Attended Visual Field,Sham,Pre,Left,1,584.1604550000047
107,S6,UL,Attended Visual Field,Sham,Pre,Left,0,589.4084050999954
108,S6,UL,Attended Visual Field,Sham,Pre,Left,0,594.7924634999945
0,S7,UL,Attended Visual Field,Sham,Pre,Left,1,2.1500000002561137e-05
1,S7,UL,Attended Visual Field,Sham,Pre,Left,1,5.177883399999928
2,S7,UL,Ignored Visual Field,Sham,Pre,Right,0,10.391500699999824
3,S7,UL,Attended Visual Field,Sham,Pre,Left,1,15.63925139999992
4,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,20.853093299999955
5,S7,UL,Attended Visual Field,Sham,Pre,Left,1,26.05057899999997
6,S7,UL,Attended Visual Field,Sham,Pre,Left,1,31.247749199999816
7,S7,UL,Attended Visual Field,Sham,Pre,Left,1,36.478301299999885
8,S7,UL,Ignored Visual Field,Sham,Pre,Right,0,41.642318499999874
9,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,46.8897536999998
10,S7,UL,Attended Visual Field,Sham,Pre,Left,0,52.05383759999995
11,S7,UL,Ignored Visual Field,Sham,Pre,Right,0,57.10111809999989
12,S7,UL,Attended Visual Field,Sham,Pre,Left,1,62.26541529999986
13,S7,UL,Attended Visual Field,Sham,Pre,Left,1,67.44619749999993
14,S7,UL,Attended Visual Field,Sham,Pre,Left,0,72.74288109999998
15,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,77.95723029999999
16,S7,UL,Attended Visual Field,Sham,Pre,Left,0,83.15424359999997
17,S7,UL,Attended Visual Field,Sham,Pre,Left,1,88.31840429999988
18,S7,UL,Attended Visual Field,Sham,Pre,Left,1,93.5159028999999
19,S7,UL,Attended Visual Field,Sham,Pre,Left,0,98.74657519999982
20,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,104.1109038999998
21,S7,UL,Attended Visual Field,Sham,Pre,Left,0,109.54097929999988
22,S7,UL,Attended Visual Field,Sham,Pre,Left,1,118.38658299999996
23,S7,UL,Attended Visual Field,Sham,Pre,Left,1,123.53370189999988
24,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,128.69788419999986
25,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,133.69533149999984
26,S7,UL,Ignored Visual Field,Sham,Pre,Right,0,139.10930639999992
27,S7,UL,Ignored Visual Field,Sham,Pre,Right,0,144.37329499999987
28,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,149.67052839999997
29,S7,UL,Attended Visual Field,Sham,Pre,Left,0,155.18445079999992
30,S7,UL,Ignored Visual Field,Sham,Pre,Right,0,160.31518469999992
31,S7,UL,Attended Visual Field,Sham,Pre,Left,1,165.54548779999982
32,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,170.80966769999986
33,S7,UL,Ignored Visual Field,Sham,Pre,Right,0,176.14034509999988
34,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,181.43739989999997
35,S7,UL,Attended Visual Field,Sham,Pre,Left,1,186.81819789999983
36,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,192.0319591
37,S7,UL,Ignored Visual Field,Sham,Pre,Right,0,197.21280289999984
38,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,202.51059739999985
39,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,207.7241701999999
40,S7,UL,Attended Visual Field,Sham,Pre,Left,0,212.9553570999999
41,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,218.23608149999995
42,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,223.43273329999988
43,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,228.6800343
44,S7,UL,Attended Visual Field,Sham,Pre,Left,0,233.8779196999999
45,S7,UL,Ignored Visual Field,Sham,Pre,Right,1,239.3079736
